Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Prediction
9,66,5,63.8,2,264.26
6,81,3,27.7,3,147.51
3,44,4,38.5,4,160.51
2,51,8,37.7,5,162.72
2,82,1,38.3,7,167.97
8,38,6,41.5,5,197.91
3,43,7,41.1,3,168.73
8,44,10,35.7,8,195.85
5,82,4,41.9,1,177.52
6,81,2,21.7,7,142.43
5,75,10,30.7,5,163.46
5,81,6,33.4,4,164.93
7,76,4,44.1,2,195.02
4,87,6,70.2,4,271.53
10,86,9,61.4,3,273.06
7,38,9,18.0,6,128.34
8,84,3,42.2,3,197.72
3,65,5,64.4,6,250.87
5,70,6,29.2,4,149.54
3,53,4,69.8,6,264.2
10,65,8,43.6,3,214.0
3,66,1,66.6,1,236.38
8,77,8,50.2,8,243.1
10,52,4,51.7,4,235.0
6,54,3,35.6,4,166.09
2,39,6,62.6,6,237.22
4,83,8,68.4,4,267.87
9,53,7,29.7,4,166.9
9,72,6,44.3,2,206.84
6,41,7,24.9,7,146.04
2,66,7,60.9,5,234.85
10,68,3,17.6,4,136.47
3,81,9,23.1,6,138.55
7,46,8,51.5,5,227.56
8,48,9,65.9,1,264.44
6,90,4,19.4,6,139.3
6,53,4,31.4,3,151.05
8,51,6,25.4,3,144.23
8,55,3,24.5,8,154.79
4,60,3,25.4,5,130.46
3,42,6,26.1,5,128.01
10,81,5,54.2,1,238.74
2,78,6,15.7,1,94.55
4,65,3,53.2,3,209.01
9,71,4,54.0,4,240.41
3,50,6,41.0,6,178.14
10,57,10,66.0,7,296.77
2,81,7,39.4,3,165.94
4,67,8,62.0,4,245.72
9,48,7,39.7,5,199.95
8,83,1,72.0,8,302.07
4,87,9,55.6,1,220.79
4,58,10,26.8,5,142.4
2,57,9,44.5,2,175.9
7,38,4,18.1,1,106.29
4,65,8,61.7,2,237.93
2,69,7,19.5,3,108.4
9,47,5,56.6,1,235.9
4,81,8,41.0,7,193.58
10,71,10,16.1,8,154.45
6,53,6,37.6,3,172.48
8,48,6,41.1,2,188.48
9,41,2,17.8,2,116.15
7,45,1,50.2,7,221.32
9,72,4,32.2,5,177.65
10,51,3,35.7,2,178.13
9,49,10,63.4,4,272.83
10,56,7,16.2,1,124.04
3,64,7,17.0,6,113.31
10,42,10,70.0,4,295.07
2,65,1,41.4,2,157.78
2,55,6,19.8,1,96.49
7,42,6,68.7,2,266.47
8,66,10,42.3,5,209.82
8,83,9,37.3,5,196.77
2,69,9,24.1,7,135.13
6,51,2,42.5,8,198.57
8,81,6,58.7,4,254.18
7,87,3,50.6,3,218.7
2,80,10,50.5,1,195.91
8,85,1,18.3,2,127.51
4,52,1,41.7,7,182.39
3,38,9,46.0,5,191.78
8,67,2,54.9,3,232.07
9,59,9,19.7,6,147.63
5,84,10,16.3,8,137.85
4,80,5,28.9,8,159.0
6,76,5,44.8,8,213.34
4,84,1,49.1,3,197.05
6,58,10,50.5,8,234.04
4,65,9,33.4,4,159.17
8,74,2,68.6,7,288.19
4,45,4,27.2,4,130.81
10,67,1,53.0,8,250.79
2,65,8,69.8,7,269.68
10,87,8,55.8,6,264.68
2,62,10,15.9,1,93.86
7,80,10,55.3,5,247.14
10,48,6,25.3,8,169.19
8,66,3,56.9,6,249.09
6,66,2,30.3,8,163.68
3,66,3,42.7,2,169.1
4,53,9,44.5,6,197.73
4,60,3,45.6,2,181.69
2,69,5,68.9,2,247.45
9,41,3,32.0,2,160.51
10,64,7,57.9,5,262.88
9,84,8,54.7,8,262.69
5,76,7,71.8,6,287.14
3,89,3,26.3,7,145.66
2,73,4,55.2,2,204.98
4,69,3,44.6,3,183.37
3,53,6,72.5,2,261.71
2,70,8,34.8,4,153.95
6,53,2,18.8,1,105.81
7,61,7,22.9,7,148.53
3,75,7,54.6,7,228.27
8,66,8,49.7,6,233.25
6,72,2,43.0,4,190.39
7,69,1,50.4,2,209.41
6,50,6,29.3,5,153.16
2,90,1,55.3,7,220.69
9,84,9,57.4,4,259.08
5,86,10,52.4,7,236.41
7,43,7,57.3,8,253.29
8,86,1,28.9,6,168.04
2,67,9,49.5,7,209.17
4,61,4,40.4,1,163.93
10,79,6,30.2,1,168.81
3,45,6,71.1,6,269.0
6,47,10,69.2,8,289.05
5,46,8,42.4,7,196.9
10,78,9,30.4,7,190.96
3,74,1,45.6,8,196.45
3,69,2,36.8,4,156.87
9,38,8,51.0,5,233.77
3,52,10,54.8,8,232.15
5,38,8,40.6,6,186.83
7,66,4,18.4,7,134.8
3,53,4,62.6,3,232.35
8,83,9,37.1,7,202.3
9,46,4,24.7,5,150.05
2,50,8,19.9,5,109.37
9,66,5,43.9,3,206.68
10,70,8,60.6,4,270.06
4,66,6,26.3,7,144.92
7,77,7,58.8,3,247.11
7,43,4,47.3,3,202.75
2,55,2,71.0,1,244.55
2,70,8,18.4,6,116.16
9,90,9,72.0,5,307.97
9,49,10,46.4,3,217.76
6,75,7,44.9,7,212.69
7,62,9,23.9,3,142.01
6,74,10,26.6,8,165.69
6,82,6,43.6,5,202.06
3,90,5,70.1,5,269.04
4,48,3,18.8,5,108.31
10,48,2,20.2,8,148.65
6,83,2,21.2,6,138.86
4,87,9,70.2,4,275.26
9,53,5,68.0,5,284.82
5,78,10,56.8,3,235.48
8,77,10,49.8,6,237.81
10,55,3,59.1,2,250.33
7,82,3,23.7,4,144.75
9,78,6,36.5,6,197.12
9,87,5,52.9,7,250.69
10,74,4,25.8,6,167.79
5,44,5,55.8,8,237.12
7,47,4,32.6,5,164.99
10,58,6,72.1,8,313.91
3,77,5,29.2,8,154.19
5,43,10,20.8,5,126.29
7,51,8,39.2,3,184.21
4,90,1,22.6,2,123.1
5,90,10,46.4,1,199.94
4,70,1,32.5,4,148.11
2,84,8,67.3,7,265.11
2,77,9,46.9,7,202.83
3,49,5,63.9,4,240.21
6,43,1,18.0,7,117.85
10,52,3,18.9,3,131.27
5,81,7,61.7,5,253.79
7,49,6,59.6,7,256.89
7,63,1,55.7,5,234.49
3,67,4,42.5,7,186.28
5,67,9,46.2,3,200.06
5,44,8,46.1,7,207.89
8,57,7,41.3,1,188.51
6,38,5,47.9,3,200.32
3,58,10,72.7,8,287.81
3,50,3,51.9,4,201.2
5,49,3,64.5,8,262.06
10,89,6,66.0,7,296.99
4,45,5,39.9,6,177.43
9,45,8,25.0,2,145.93
9,72,6,22.9,3,148.36
6,65,7,62.8,2,249.44
6,77,4,38.4,8,192.7
7,86,3,39.1,4,187.82
9,78,5,49.2,2,221.55
2,49,10,64.8,7,254.09
3,42,6,20.3,3,103.73
8,55,8,57.4,3,245.2
3,79,4,19.4,7,124.75
10,90,1,15.7,8,149.52
3,54,2,46.4,3,180.51
6,83,6,72.9,2,281.97
2,76,3,43.0,7,183.33
2,72,5,66.9,3,245.11
3,70,1,57.4,5,222.03
7,85,10,45.8,7,225.45
8,65,2,45.0,6,211.31
9,60,4,24.5,7,158.33
2,49,8,49.8,6,202.67
9,41,9,37.6,6,198.1
9,60,3,68.1,2,273.94
10,74,4,33.5,5,186.56
3,80,6,23.7,2,123.96
2,79,7,66.8,1,241.86
7,66,6,35.3,1,165.83
8,70,9,16.5,1,123.85
4,56,4,60.0,3,229.59
2,80,1,59.2,8,234.28
6,59,5,38.0,6,183.26
8,46,5,61.9,2,250.51
8,83,10,22.5,2,149.1
8,54,2,66.1,1,257.63
8,74,2,61.1,8,268.54
3,52,2,27.8,7,136.43
6,82,4,42.8,4,193.88
3,76,1,41.4,7,180.65
7,53,4,44.2,2,191.61
5,50,5,44.8,1,181.54
8,66,7,28.3,5,163.81
8,52,1,24.9,5,143.24
8,61,8,21.7,7,151.03
9,88,10,19.0,3,149.18
2,72,6,27.3,6,138.01
7,72,5,56.3,5,242.73
6,47,4,35.3,8,178.37
5,75,4,15.7,3,110.22
9,70,6,51.1,4,233.85
8,60,4,35.9,5,181.87
8,80,1,67.8,4,275.63
2,69,5,64.0,1,229.2
6,60,2,16.4,8,123.26
4,68,10,18.7,7,130.56
8,71,6,19.4,5,140.29
8,68,3,58.1,1,236.69
5,76,6,53.1,4,222.18
7,42,2,60.6,7,253.88
4,52,2,44.6,2,176.1
5,89,7,33.3,6,175.04
9,45,7,53.3,5,241.05
10,39,3,59.1,1,243.9
8,85,8,49.8,1,220.26
7,76,3,18.5,6,134.68
10,74,7,41.9,8,225.39
2,38,8,72.2,5,264.17
9,64,7,63.1,6,277.36
4,88,10,26.4,4,149.66
8,56,5,40.8,3,190.9
6,72,8,25.5,8,159.5
8,86,2,67.0,3,272.11
3,79,2,38.7,1,155.81
7,57,4,31.6,2,153.73
9,66,8,35.9,5,192.47
10,57,5,60.9,1,255.36
7,77,8,31.7,6,176.27
6,83,3,17.3,6,129.78
10,75,9,69.2,5,301.68
2,80,2,35.6,1,143.0
8,61,10,27.4,6,166.73
10,72,3,22.3,4,150.47
9,70,10,25.2,1,152.63
5,64,1,73.0,8,287.97
7,48,6,70.5,7,289.97
9,59,1,56.3,4,241.79
6,65,5,56.0,1,222.89
5,48,9,52.5,4,219.52
2,73,2,49.5,3,188.35
6,79,6,38.4,7,192.22
5,49,5,67.3,4,259.98
7,66,9,45.1,2,202.64
6,73,9,35.6,2,170.71
3,51,6,72.4,5,270.93
6,49,1,45.6,6,199.94
6,40,5,33.5,2,153.34
8,65,4,25.6,5,152.16
9,75,2,52.5,8,247.09
3,75,2,33.7,4,149.54
6,59,9,38.3,4,182.57
8,65,4,18.9,2,125.11
3,83,4,47.4,4,194.01
6,72,6,34.6,2,163.92
8,49,4,65.0,5,269.08
2,71,9,48.4,1,186.81
9,87,4,49.9,4,230.46
7,59,8,66.8,6,279.72
5,81,2,44.8,4,192.64
5,76,8,40.6,3,183.15
10,45,2,61.4,5,264.33
10,44,6,60.3,5,265.71
2,47,9,40.9,3,166.55
4,72,8,41.5,5,187.11
7,85,1,51.7,6,229.09
8,82,1,32.8,1,161.74
4,80,4,19.2,4,120.0
4,90,8,47.4,6,211.33
7,86,10,55.6,2,239.21
6,40,1,33.2,4,154.02
8,50,5,53.7,4,232.65
6,71,8,43.2,2,191.71
2,89,1,43.4,7,184.53
6,43,4,29.9,1,138.3
7,86,9,36.0,7,195.41
10,73,2,66.6,4,281.47
7,39,5,55.1,6,236.97
3,54,2,30.6,3,132.22
6,51,3,19.1,1,107.08
2,77,7,48.8,1,186.52
5,47,8,47.9,1,194.24
2,75,2,63.9,6,242.53
9,86,4,47.8,7,233.7
5,47,3,39.0,8,183.76
2,76,2,67.7,2,241.18
4,84,2,25.8,7,145.58
5,67,4,57.4,1,221.55
5,64,2,39.7,2,167.76
9,76,5,25.4,4,158.29
4,45,4,21.0,1,102.68
7,41,6,60.4,7,257.87
8,66,9,24.0,6,157.29
9,80,6,23.2,4,155.27
6,89,9,62.3,2,254.26
8,58,8,35.7,1,172.78
8,48,1,22.6,1,122.97
2,67,6,63.0,2,230.34
6,80,6,40.7,5,192.87
4,54,2,48.5,8,208.02
3,83,8,55.1,3,219.24
6,66,2,68.8,4,268.28
2,74,9,36.3,2,154.48
10,46,9,29.1,5,174.37
10,55,9,49.6,6,241.79
6,88,9,65.8,8,284.44
8,43,5,25.1,7,153.88
3,44,4,59.0,4,223.18
6,65,2,64.8,3,252.61
3,40,7,55.0,1,203.95
4,56,8,40.6,4,178.5
9,51,8,28.0,2,156.07
3,52,1,29.5,1,120.73
7,73,7,30.0,2,156.92
5,68,1,45.4,2,184.58
8,83,4,48.9,4,222.06
2,73,8,63.5,7,251.71
4,54,9,40.9,7,190.15
10,77,5,72.9,8,318.19
8,83,2,54.1,1,225.64
8,53,4,32.9,5,171.57
10,47,9,31.0,6,183.62
2,53,6,22.4,4,111.64
4,48,5,43.7,3,179.71
2,73,8,26.1,2,125.66
8,66,10,35.1,2,177.99
9,67,6,27.2,7,170.45
10,54,3,64.6,1,263.7
4,50,2,45.9,3,183.04
3,57,2,65.9,6,250.44
10,63,4,30.4,7,181.46
10,38,10,72.7,5,303.3
6,66,9,37.0,1,169.9
7,73,4,41.8,2,187.5
2,54,7,17.2,8,111.56
2,57,2,33.8,8,154.17
4,72,4,72.0,1,262.28
9,39,6,57.0,5,249.88
4,83,2,54.5,8,231.04
5,52,8,16.0,3,107.09
4,48,9,67.6,5,264.02
4,74,2,31.7,3,145.27
8,84,4,41.6,1,191.12
2,67,9,44.2,4,183.14
10,42,6,44.4,3,210.26
7,75,9,50.5,7,236.97
10,65,4,72.3,6,306.64
10,73,9,49.9,1,229.24
3,79,2,63.4,3,236.5
10,57,10,44.2,6,226.83
9,69,9,21.8,5,154.05
6,84,2,27.2,8,161.17
3,68,8,43.6,7,194.74
5,50,9,23.1,6,136.49
9,78,8,52.8,2,236.27
4,45,2,69.6,5,261.08
2,47,8,66.7,6,253.8
4,74,1,28.9,4,139.62
4,41,5,60.3,6,239.07
9,39,3,64.1,6,270.78
8,52,6,27.7,6,161.25
4,61,3,49.2,2,192.86
2,51,8,54.6,4,211.12
10,52,10,25.6,6,169.15
10,77,3,36.2,4,190.87
8,82,4,41.9,5,203.77
10,66,6,55.9,7,262.39
5,80,1,23.7,7,141.65
5,73,6,59.6,6,248.11
9,63,9,67.4,1,276.44
6,49,2,41.3,5,184.75
2,64,7,64.5,5,245.53
2,41,9,19.0,4,101.88
5,74,8,38.5,2,173.45
6,38,5,53.1,8,232.5
7,51,4,34.2,7,177.07
4,51,4,26.2,4,128.72
5,76,1,63.9,2,242.41
8,81,3,53.2,7,243.47
6,62,5,20.4,2,120.3
8,68,5,67.7,1,268.52
5,47,2,42.9,4,181.36
8,72,9,57.6,4,253.07
9,55,10,69.8,6,300.01
8,42,3,23.0,4,135.01
10,49,5,29.8,7,178.6
10,49,8,53.6,3,241.99
5,54,7,56.2,1,219.52
5,89,9,38.0,2,177.93
5,46,6,65.3,4,254.52
7,71,8,45.6,7,220.11
5,84,10,46.2,7,217.13
10,47,4,30.9,5,173.86
6,86,6,15.6,8,136.21
7,70,3,46.0,7,214.99
7,86,6,61.9,8,273.17
4,43,7,24.9,8,140.25
2,67,5,68.9,8,266.81
7,43,4,23.6,1,123.73
7,88,9,36.8,1,180.22
9,68,3,72.4,6,301.5
4,85,6,17.6,6,126.23
2,64,3,62.4,4,230.85
10,60,9,34.2,8,202.05
6,54,3,44.7,1,184.09
10,66,5,57.0,4,254.7
5,76,5,66.9,5,266.4
6,41,9,25.7,3,137.86
10,65,7,54.2,1,238.63
3,83,1,49.6,8,210.12
9,59,8,71.2,7,305.83
2,41,4,50.4,1,181.87
6,72,10,30.4,7,171.98
6,78,6,42.5,8,207.87
3,66,10,29.6,8,157.41
7,57,7,59.5,8,262.39
9,77,10,48.3,8,244.46
10,80,1,65.7,6,285.16
5,90,10,24.7,5,153.38
6,61,7,45.2,4,201.52
9,82,7,35.6,7,199.92
2,41,5,68.0,7,255.93
10,72,5,64.0,3,273.8
6,70,4,31.8,2,152.92
8,69,1,35.9,4,176.35
5,43,1,43.9,3,179.25
5,57,4,40.2,3,173.92
10,69,7,50.4,8,250.57
2,73,5,34.5,2,144.19
9,39,4,38.6,7,197.97
8,39,4,58.0,4,242.72
6,41,1,15.8,1,92.28
5,62,9,24.7,3,135.26
4,72,1,54.7,2,208.95
8,52,7,28.4,6,164.62
6,71,10,38.3,5,189.02
6,45,10,17.7,8,131.62
8,60,5,43.0,4,201.54
2,85,10,16.3,8,124.93
9,51,8,46.1,5,221.24
6,81,9,22.4,5,146.99
6,75,6,71.1,4,281.74
9,65,9,40.8,4,205.26
4,65,7,59.2,8,248.69
8,57,1,41.4,7,201.04
2,42,9,29.3,8,146.63
8,38,10,24.0,1,136.23
6,69,7,61.8,1,243.75
10,71,6,55.8,5,256.35
6,54,7,54.5,6,235.38
4,86,6,42.3,3,183.69
2,55,4,24.7,3,113.0
4,53,4,29.2,3,134.94
2,88,3,39.4,4,166.47
10,38,5,45.3,3,211.13
5,38,5,63.1,6,251.54
6,64,4,37.4,8,187.54
10,83,10,70.6,4,305.21
5,65,10,54.8,4,230.54
5,74,8,61.2,3,245.82
3,50,4,54.2,6,216.03
7,38,6,32.2,2,154.96
8,62,10,70.9,4,293.36
10,48,10,67.0,8,301.22
5,43,9,20.1,8,132.73
8,47,5,68.9,2,271.94
2,74,5,15.8,7,110.09
6,60,2,47.9,7,213.26
9,86,5,63.9,7,284.16
6,85,2,27.4,6,156.06
9,83,1,42.8,6,210.94
6,46,8,45.5,4,201.25
7,43,2,36.6,4,170.83
8,64,8,27.5,4,159.12
3,47,1,22.1,3,104.22
6,47,10,67.2,8,282.99
4,62,7,63.5,4,248.26
8,45,4,38.5,3,180.85
2,59,9,42.0,3,171.85
8,44,2,23.6,1,126.11
8,88,9,71.0,4,296.63
7,57,9,63.6,7,274.12
5,61,7,66.4,7,271.48
4,86,4,20.9,6,132.86
8,55,8,26.8,6,161.45
7,55,7,52.1,1,216.52
3,58,9,70.9,5,271.28
3,82,6,59.5,2,226.76
7,41,4,29.9,6,159.04
4,70,3,30.0,6,149.51
8,76,7,62.1,4,265.0
4,70,4,29.4,3,140.13
8,60,9,36.5,4,186.61
10,63,3,18.6,4,137.18
3,73,3,48.3,8,207.02
3,55,6,19.4,4,108.91
3,90,9,28.6,1,141.54
9,83,7,25.6,7,173.07
9,51,1,32.3,6,173.67
7,56,8,25.8,5,150.59
5,40,7,55.0,3,219.96
9,89,5,44.8,5,219.71
2,86,6,44.4,5,186.55
3,53,2,28.7,3,126.25
10,83,8,66.9,2,284.88
3,75,5,64.1,1,235.17
4,41,6,71.0,5,268.92
7,60,8,30.8,5,166.53
8,70,3,67.3,7,284.81
4,45,10,23.0,7,135.2
4,53,4,59.3,2,223.68
5,66,5,48.2,7,214.16
5,85,4,67.7,4,265.77
7,49,9,53.8,2,226.49
8,62,5,38.1,5,190.16
5,71,3,15.6,8,122.22
4,81,6,50.0,6,215.36
3,82,1,37.5,1,151.99
6,73,4,18.5,5,127.32
9,65,1,54.7,4,237.87
7,68,2,32.1,6,167.65
7,85,5,67.9,1,267.18
9,79,10,46.2,5,228.54
5,90,7,70.9,3,276.81
2,89,6,31.9,4,150.76
3,73,9,58.5,3,229.26
9,82,1,36.0,6,190.74
8,42,10,71.8,7,301.2
9,52,7,34.2,6,187.05
6,39,2,29.0,5,145.53
8,49,9,15.6,3,119.42
5,67,6,22.3,6,136.13
7,84,3,20.3,2,130.5
5,69,8,64.1,8,270.24
3,66,7,45.4,4,188.87
2,68,10,39.4,8,182.95
6,43,7,33.9,5,167.33
3,69,4,56.1,8,231.46
10,41,7,48.7,3,224.47
9,55,1,56.8,3,239.39
10,70,3,16.5,6,140.36
2,89,1,17.9,1,98.37
8,82,10,49.5,2,224.6
9,79,4,20.8,1,136.99
7,46,2,29.0,8,161.17
7,77,5,47.2,6,218.99
7,62,1,21.9,1,120.7
10,71,6,62.6,8,286.96
7,79,6,29.7,6,169.25
7,83,3,57.9,6,250.2
5,77,3,56.3,8,241.51
10,39,7,68.7,5,289.39
7,81,7,57.3,1,236.62
10,44,9,34.4,8,199.99
9,59,3,57.9,3,245.89
9,63,9,62.7,3,268.63
4,65,9,67.3,8,275.93
5,70,8,29.2,3,149.03
2,73,5,57.7,7,230.27
2,87,2,70.9,5,262.58
10,41,8,27.4,2,157.31
3,82,8,15.6,3,108.79
2,88,9,66.5,1,244.87
8,41,2,30.8,5,160.74
2,44,7,42.8,4,172.67
10,81,4,24.5,1,152.0
10,70,4,55.4,7,259.04
7,53,8,45.8,6,214.54
4,74,7,41.9,8,197.24
8,64,9,63.2,1,259.07
4,54,4,61.1,6,242.47
7,45,7,40.8,5,193.45
9,49,4,29.3,1,151.51
7,46,6,43.1,4,196.13
4,39,5,28.1,5,137.1
7,43,4,35.5,2,163.39
8,74,3,26.9,8,166.62
9,75,5,36.4,4,188.68
2,72,4,52.8,3,200.77
6,55,3,28.2,4,143.63
4,81,4,38.5,7,181.17
6,38,2,47.6,2,192.41
6,39,9,61.9,2,244.09
10,85,6,64.5,4,281.94
2,65,1,21.7,7,117.24
9,62,5,52.9,7,246.65
5,67,1,57.0,7,236.27
7,77,6,46.1,5,213.59
2,56,4,44.5,2,169.54
6,54,2,66.6,3,256.34
3,67,1,59.5,1,214.84
6,69,10,61.3,6,262.3
8,88,8,59.0,7,268.52
7,88,1,27.1,3,150.58
9,52,1,64.8,7,276.48
6,87,5,27.2,3,151.01
9,62,1,71.7,2,282.78
4,51,9,39.3,2,168.41
3,57,1,36.2,7,161.69
9,50,9,16.4,8,141.42
3,57,10,64.4,3,245.94
8,83,4,31.4,8,183.27
4,74,3,47.6,4,196.62
5,50,6,37.8,7,181.01
7,86,7,71.6,1,281.14
2,48,7,18.6,5,103.9
8,86,5,53.2,5,240.21
10,87,4,29.8,7,186.44
2,72,6,22.9,1,111.29
2,82,8,22.5,6,131.67
3,42,6,36.2,6,162.17
8,47,3,17.1,2,112.41
5,38,5,26.2,5,135.82
5,42,3,40.3,4,173.84
6,45,7,32.4,2,153.25
7,82,6,52.3,6,236.63
9,41,4,33.0,7,181.17
9,87,10,45.8,2,218.94
8,80,4,58.6,7,261.06
2,72,8,42.0,3,172.71
8,56,7,54.1,1,227.49
8,68,8,39.4,6,202.08
10,53,10,71.6,3,299.92
4,55,2,54.0,3,208.6
3,76,10,35.2,8,176.09
7,60,2,45.0,5,202.54
3,40,7,46.6,2,181.75
3,88,10,41.1,5,187.18
10,63,5,54.5,8,259.67
2,78,3,33.9,4,148.04
7,86,9,16.8,8,147.57
9,55,5,49.4,8,238.09
6,55,10,16.2,6,124.75
6,67,2,28.9,5,150.49
8,52,8,63.2,6,272.27
7,61,1,60.3,5,248.22
4,81,4,69.7,4,266.54
8,90,1,34.2,3,174.59
7,67,5,51.7,6,231.13
8,55,2,40.3,8,201.87
4,41,3,66.1,3,244.12
9,73,2,53.5,7,246.55
7,45,5,46.5,5,208.41
2,53,8,19.5,6,112.48
2,54,6,27.6,4,126.58
8,68,2,50.3,5,224.73
5,73,8,51.6,8,232.67
10,71,4,49.0,7,239.63
2,73,9,15.1,6,109.83
2,86,6,56.3,1,209.65
4,65,7,22.0,2,119.32
9,58,2,34.3,8,188.69
7,56,8,15.2,4,118.4
4,63,2,70.6,2,257.34
5,60,10,23.4,4,135.3
7,48,3,49.2,4,211.4
10,78,2,20.1,6,151.75
4,39,2,45.1,7,191.92
7,85,2,72.9,1,278.73
5,87,7,58.5,8,254.79
4,39,5,49.7,7,209.7
4,38,3,20.8,4,108.87
8,52,7,17.5,7,135.17
6,43,3,35.4,3,160.43
8,80,5,36.3,3,182.12
8,46,6,48.0,7,225.63
2,55,7,55.4,6,219.53
10,67,7,59.8,7,275.72
8,80,3,39.2,4,191.05
9,41,4,58.4,1,239.11
4,76,3,38.4,3,166.07
4,66,7,23.3,2,123.15
2,57,5,51.4,6,205.15
9,52,8,47.8,5,226.6
6,83,10,33.7,3,172.91
2,85,9,56.1,4,222.44
6,69,1,29.2,6,153.74
6,77,7,44.9,5,206.46
7,81,2,44.4,1,191.21
10,66,5,58.1,8,271.16
3,73,2,67.0,3,246.54
2,64,10,70.0,1,252.94
10,44,4,23.3,2,140.32
10,57,3,25.1,5,156.52
9,42,9,38.8,3,192.15
9,43,7,23.2,3,142.14
2,78,5,50.6,1,189.69
8,48,1,60.1,2,240.37
7,47,10,68.4,4,278.18
10,67,7,45.0,4,220.64
6,63,4,38.9,8,191.97
2,83,6,50.0,2,193.19
3,55,5,21.3,1,103.65
10,73,6,20.3,7,158.35
9,59,5,30.6,8,181.25
6,44,1,47.3,8,210.88
9,49,10,41.0,7,214.34
4,38,6,20.7,4,112.27
8,78,8,50.9,6,238.86
7,57,5,51.1,6,227.68
4,77,8,46.4,2,193.08
8,59,10,15.2,7,135.53
5,61,7,41.7,6,192.68
10,41,3,59.5,3,252.5
3,67,5,56.9,3,218.43
7,90,6,17.0,8,145.9
8,88,7,52.1,4,236.36
3,57,10,47.2,3,193.35
4,77,5,36.5,4,166.39
6,45,4,68.2,1,255.35
4,77,1,47.7,6,201.48
5,69,6,19.7,8,136.05
3,41,9,58.8,4,227.93
9,84,8,53.1,6,251.25
8,50,5,16.2,7,128.46
9,63,6,23.5,2,143.49
6,73,6,37.8,1,170.32
8,44,5,50.1,1,210.85
3,74,10,32.8,1,147.71
6,67,2,53.2,6,227.32
10,89,2,16.2,3,136.52
5,86,6,57.3,3,233.35
5,44,9,58.4,3,233.42
3,54,5,37.0,2,152.23
7,70,6,52.4,5,231.72
2,62,1,65.7,6,244.69
7,71,4,28.4,1,145.15
8,64,6,49.7,8,237.01
6,57,6,48.2,8,221.91
3,39,7,65.1,8,257.06
2,52,10,65.8,7,257.7
3,68,4,27.7,5,136.45
5,53,9,18.7,8,130.94
5,52,9,31.4,8,168.74
10,44,10,64.2,8,291.64
5,83,4,48.3,8,219.25
7,79,9,56.6,5,249.72
8,88,9,41.2,7,215.44
3,82,5,32.3,7,161.33
10,42,8,33.1,1,171.63
4,79,4,36.3,8,177.36
5,41,8,69.2,4,267.39
8,89,1,34.1,2,170.91
9,77,4,23.7,4,152.93
9,60,2,55.3,5,243.41
4,77,9,65.5,4,259.27
5,58,5,54.4,5,225.28
3,66,7,48.5,6,204.89
2,40,5,33.2,2,133.66
2,40,7,16.1,2,85.14
6,67,9,67.4,1,263.02
6,71,5,30.8,7,166.78
8,77,6,65.2,3,270.14
9,81,4,46.5,7,228.91
5,59,3,39.5,7,183.96
3,85,3,52.9,4,209.9
7,51,6,30.0,4,156.88
5,40,1,49.3,4,198.55
3,79,1,45.3,2,176.65
8,43,7,27.7,8,167.58
4,74,5,29.0,6,150.91
5,64,1,22.6,7,132.54
5,87,10,38.2,4,184.96
9,44,2,71.8,6,294.41
5,53,5,63.6,2,242.77
5,69,3,24.5,3,129.95
8,58,9,20.8,7,148.73
3,42,8,69.5,1,249.02
6,53,7,71.2,1,269.77
10,77,7,54.6,4,251.61
8,74,4,32.5,4,171.39
7,80,6,58.2,2,241.25
7,77,3,55.9,4,236.56
5,84,5,23.4,3,135.35
7,69,3,70.6,3,276.92
2,76,1,72.7,4,261.78
3,65,7,15.5,6,109.73
10,85,7,72.8,1,298.73
9,49,2,59.0,3,246.39
5,74,4,26.6,2,135.69
3,56,7,72.7,6,277.28
3,58,1,31.7,6,144.82
10,62,3,59.9,6,267.0
7,70,6,39.8,7,199.74
7,73,4,37.8,6,188.36
3,62,9,57.4,7,237.21
7,52,1,26.1,1,129.49
8,86,9,67.2,2,278.14
7,81,10,65.4,6,281.46
2,48,9,52.6,4,205.76
3,39,2,63.8,5,237.48
10,54,7,27.0,6,170.05
2,55,5,51.4,8,211.37
3,43,1,41.6,5,169.38
9,90,10,63.7,4,280.55
7,69,1,32.1,7,169.85
3,84,8,58.2,8,245.25
5,58,1,31.4,5,150.01
4,82,3,42.4,4,182.26
9,86,1,57.2,1,239.05
9,56,2,47.8,3,213.29
10,54,6,38.4,6,203.67
8,47,4,60.5,5,254.99
7,64,10,57.5,7,257.83
6,75,1,25.7,1,131.36
7,49,3,15.9,4,111.3
8,48,2,33.6,7,176.97
3,79,2,26.5,3,129.0
7,55,8,60.8,7,264.0
7,66,9,28.3,6,164.65
5,84,1,37.9,7,181.28
10,60,8,72.4,6,311.08
9,74,3,62.5,1,255.8
8,49,8,56.4,7,254.27
8,45,5,61.3,5,258.35
10,55,9,44.4,8,232.43
2,47,6,69.9,4,254.51
3,42,7,23.7,1,108.82
3,44,1,63.7,5,236.99
10,61,9,33.8,6,194.44
3,39,10,68.3,7,266.63
7,83,8,63.1,7,275.56
6,86,8,34.9,6,183.8
6,59,9,61.7,2,247.58
5,71,10,16.7,6,127.84
2,46,1,24.9,2,104.29
5,72,1,19.1,2,111.3
6,72,9,66.1,6,276.22
8,42,1,42.4,5,195.13
4,62,2,69.7,7,270.83
